order_id,quantity,item_name,choice_description,item_price,choice_1,choice_2,choice_3,choice_4,choice_5
1731,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Black Beans,Cheese,Sour Cream
1731,1,Veggie Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1732,1,Chicken Bowl,"Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",$8.75 ,Tomatillo Red Chili Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1732,1,Chips,,$2.15 ,,,,,
1732,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1733,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Guacamole
1733,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1734,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Lettuce
1734,1,Chips and Guacamole,,$4.45 ,,,,,
1735,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1735,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Guacamole",$11.25 ,Roasted Chili Corn Salsa,Rice,Pinto Beans,Sour Cream,Cheese
1735,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole",$11.25 ,Roasted Chili Corn Salsa,Fajita Vegetables,Sour Cream,Cheese,Lettuce
1736,1,Barbacoa Burrito,"Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Tomatillo Red Chili Salsa,Rice,Black Beans,Cheese,Sour Cream
1736,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1737,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Rice, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Guacamole,,
1737,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Guacamole",$11.25 ,Roasted Chili Corn Salsa,Rice,Black Beans,Guacamole,
1737,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Guacamole",$11.25 ,Roasted Chili Corn Salsa,Rice,Black Beans,Guacamole,
1738,1,Chicken Salad Bowl,"Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce",$8.75 ,Tomatillo Red Chili Salsa,Rice,Fajita Vegetables,Black Beans,Cheese
1738,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Black Beans, Lettuce",$8.75 ,Tomatillo Red Chili Salsa,Rice,Fajita Vegetables,Black Beans,Lettuce
1738,2,Steak Soft Tacos,"Fresh Tomato Salsa, Cheese, Lettuce",$18.50 ,Fresh Tomato Salsa,Cheese,Lettuce,,
1739,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Sour Cream, Guacamole",$11.75 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Sour Cream,Guacamole
1739,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1740,1,Chips and Guacamole,,$4.45 ,,,,,
1740,1,Barbacoa Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream",$9.25 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1741,1,6 Pack Soft Drink,Coke,$6.49 ,Coke,,,,
1741,1,Chips and Guacamole,,$4.45 ,,,,,
1741,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Sour Cream, Cheese, Lettuce",$8.75 ,Tomatillo Green Chili Salsa,Rice,Sour Cream,Cheese,Lettuce
1742,1,Chicken Bowl,"Fresh Tomato Salsa, Pinto Beans, Rice, Cheese, Lettuce, Guacamole, Sour Cream, Fajita Vegetables",$11.25 ,Fresh Tomato Salsa,Pinto Beans,Rice,Cheese,Lettuce
1742,1,6 Pack Soft Drink,Diet Coke,$6.49 ,Diet Coke,,,,
1742,1,Steak Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1743,1,Chicken Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1743,1,Steak Bowl,"Roasted Chili Corn Salsa, Black Beans, Cheese, Sour Cream",$9.25 ,Roasted Chili Corn Salsa,Black Beans,Cheese,Sour Cream,
1744,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Guacamole,Lettuce
1744,1,Chips,,$2.15 ,,,,,
1745,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Cheese,Sour Cream,Lettuce
1745,1,Chips and Guacamole,,$4.45 ,,,,,
1745,1,Chicken Crispy Tacos,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1746,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,Sour Cream
1746,1,Carnitas Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese",$9.25 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1746,1,Chips and Guacamole,,$4.45 ,,,,,
1746,1,Canned Soft Drink,Lemonade,$1.25 ,Lemonade,,,,
1746,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1747,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Black Beans, Sour Cream, Lettuce",$8.75 ,Tomatillo Green Chili Salsa,Fajita Vegetables,Black Beans,Sour Cream,Lettuce
1747,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Tomatillo Green Chili Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1748,1,Barbacoa Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1748,1,Chips,,$2.15 ,,,,,
1748,1,Steak Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Pinto Beans
1749,1,Chips and Guacamole,,$4.45 ,,,,,
1749,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1749,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1750,1,Carnitas Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Guacamole, Lettuce",$11.75 ,Roasted Chili Corn Salsa,Rice,Pinto Beans,Guacamole,Lettuce
1750,1,Steak Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Pinto Beans,Cheese
1751,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1751,2,Chips,,$4.30 ,,,,,
1751,1,Barbacoa Salad Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",$9.39 ,Tomatillo Green Chili Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1752,1,Steak Salad Bowl,"Fresh Tomato Salsa, Black Beans, Pinto Beans, Cheese",$9.39 ,Fresh Tomato Salsa,Black Beans,Pinto Beans,Cheese,
1752,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Pinto Beans
1753,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1753,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Sour Cream, Cheese",$9.25 ,Fresh Tomato Salsa,Rice,Black Beans,Sour Cream,Cheese
1753,1,Chips and Guacamole,,$4.45 ,,,,,
1754,1,Chicken Bowl,"Fresh Tomato Salsa, Black Beans, Rice, Sour Cream, Cheese, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Black Beans,Rice,Sour Cream,Cheese
1754,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1755,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Pinto Beans, Cheese",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Pinto Beans,Cheese
1755,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1755,1,Chips and Tomatillo Green Chili Salsa,,$2.95 ,,,,,
1756,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Pinto Beans,Cheese
1756,1,Chips and Guacamole,,$4.45 ,,,,,
1757,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1757,1,Bottled Water,,$1.50 ,,,,,
1757,1,Chips and Guacamole,,$4.45 ,,,,,
1758,1,Chips and Guacamole,,$4.45 ,,,,,
1758,1,Steak Burrito,"Fresh Tomato Salsa, Cheese, Black Beans, Rice",$9.25 ,Fresh Tomato Salsa,Cheese,Black Beans,Rice,
1759,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,
1759,1,Chips and Tomatillo Red Chili Salsa,,$2.95 ,,,,,
1759,1,Canned Soft Drink,Diet Coke,$1.25 ,Diet Coke,,,,
1760,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Guacamole
1760,1,Chips and Tomatillo Red Chili Salsa,,$2.95 ,,,,,
1761,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",$8.75 ,Tomatillo Green Chili Salsa,Rice,Pinto Beans,Sour Cream,Lettuce
1761,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Cheese, Lettuce",$8.75 ,Tomatillo Red Chili Salsa,Rice,Cheese,Lettuce,
1761,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Pinto Beans, Cheese",$8.75 ,Tomatillo Red Chili Salsa,Rice,Pinto Beans,Cheese,
1761,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Cheese",$8.75 ,Roasted Chili Corn Salsa,Rice,Fajita Vegetables,Cheese,
1761,2,Chips,,$4.30 ,,,,,
1762,1,Steak Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream",$9.25 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Pinto Beans,Cheese
1762,1,Steak Salad Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Cheese, Lettuce",$9.39 ,Roasted Chili Corn Salsa,Fajita Vegetables,Cheese,Lettuce,
1763,1,Chips and Guacamole,,$4.45 ,,,,,
1763,1,Carnitas Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream",$9.25 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1763,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1764,2,Chicken Bowl,"Fresh Tomato Salsa, Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",$22.50 ,Fresh Tomato Salsa,Rice,Fajita Vegetables,Black Beans,Sour Cream
1764,1,Chips and Guacamole,,$4.45 ,,,,,
1764,1,Chips and Fresh Tomato Salsa,,$2.95 ,,,,,
1764,1,Chips,,$2.15 ,,,,,
1764,2,Steak Bowl,"Fresh Tomato Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole",$23.50 ,Fresh Tomato Salsa,Rice,Pinto Beans,Sour Cream,Cheese
1765,1,Carnitas Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Guacamole
1765,1,Chips,,$2.15 ,,,,,
1765,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1766,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream",$9.25 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1766,1,Chips and Guacamole,,$4.45 ,,,,,
1766,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1766,1,Steak Burrito,"Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole",$11.75 ,Tomatillo Red Chili Salsa,Fajita Vegetables,Rice,Black Beans,Sour Cream
1767,2,Chicken Bowl,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Lettuce",$17.50 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Lettuce
1768,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1768,1,Carnitas Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1768,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Black Beans,Cheese,Sour Cream
1769,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1769,1,Chips and Guacamole,,$4.45 ,,,,,
1770,1,Barbacoa Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Guacamole, Lettuce",$11.75 ,Tomatillo Green Chili Salsa,Rice,Cheese,Guacamole,Lettuce
1770,1,Bottled Water,,$1.50 ,,,,,
1771,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Tomatillo Green Chili Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1771,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Sour Cream",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Sour Cream,
1772,1,Steak Burrito,"Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole",$11.75 ,Tomatillo Red Chili Salsa,Rice,Fajita Vegetables,Cheese,Lettuce
1772,1,Steak Burrito,"Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese",$9.25 ,Tomatillo Red Chili Salsa,Rice,Black Beans,Cheese,
1772,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Sour Cream, Cheese, Lettuce, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Sour Cream,Cheese,Lettuce
1773,1,Chips and Guacamole,,$4.45 ,,,,,
1773,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.75 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,Guacamole
1774,1,Carnitas Crispy Tacos,"Fresh Tomato Salsa, Pinto Beans, Sour Cream, Cheese, Lettuce",$9.25 ,Fresh Tomato Salsa,Pinto Beans,Sour Cream,Cheese,Lettuce
1774,1,Chips and Guacamole,,$4.45 ,,,,,
1775,1,Veggie Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Black Beans,Cheese,Guacamole
1775,1,Chicken Crispy Tacos,"Tomatillo Red Chili Salsa, Black Beans, Cheese",$8.75 ,Tomatillo Red Chili Salsa,Black Beans,Cheese,,
1775,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Pinto Beans, Cheese",$8.75 ,Tomatillo Red Chili Salsa,Rice,Pinto Beans,Cheese,
1776,1,Chips,,$2.15 ,,,,,
1776,1,Bottled Water,,$1.50 ,,,,,
1776,1,Chicken Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,,
1777,1,Chips and Guacamole,,$4.45 ,,,,,
1777,1,Steak Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Lettuce",$9.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Lettuce
1778,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Cheese",$8.75 ,Tomatillo Red Chili Salsa,Rice,Cheese,,
1778,1,Bottled Water,,$1.50 ,,,,,
1778,1,Canned Soft Drink,Lemonade,$1.25 ,Lemonade,,,,
1779,1,Canned Soft Drink,Diet Coke,$1.25 ,Diet Coke,,,,
1779,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,
1779,1,Chips and Tomatillo Red Chili Salsa,,$2.95 ,,,,,
1780,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Black Beans,Cheese,Sour Cream
1780,1,Veggie Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1781,1,Bottled Water,,$1.50 ,,,,,
1781,1,Steak Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Rice,Black Beans,Pinto Beans,Cheese
1782,1,Veggie Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,Sour Cream
1782,1,Chips,,$2.15 ,,,,,
1783,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce",$9.25 ,Tomatillo Green Chili Salsa,Rice,Fajita Vegetables,Sour Cream,Cheese
1783,1,Chicken Soft Tacos,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Rice,Fajita Vegetables,Sour Cream,Cheese
1784,1,Carnitas Bowl,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Rice,Cheese,Sour Cream,Guacamole
1784,1,Chips and Tomatillo Green Chili Salsa,,$2.95 ,,,,,
1785,1,Bottled Water,,$1.50 ,,,,,
1785,1,Chicken Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,,
1785,1,Canned Soft Drink,Diet Coke,$1.25 ,Diet Coke,,,,
1786,1,Chicken Bowl,"Fresh Tomato Salsa, Rice",$8.75 ,Fresh Tomato Salsa,Rice,,,
1786,1,Carnitas Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Pinto Beans,Cheese
1786,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1786,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1786,1,Barbacoa Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Guacamole
1786,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1786,1,Carnitas Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Rice,Black Beans,Guacamole,Lettuce
1786,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Sour Cream,Lettuce
1786,4,Chips and Guacamole,,$17.80 ,,,,,
1786,4,Canned Soft Drink,Coke,$5.00 ,Coke,,,,
1786,4,Canned Soft Drink,Sprite,$5.00 ,Sprite,,,,
1787,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Tomatillo Green Chili Salsa,Rice,Black Beans,Cheese,Sour Cream
1787,1,Chips and Tomatillo Green Chili Salsa,,$2.95 ,,,,,
1787,1,Canned Soft Drink,Lemonade,$1.25 ,Lemonade,,,,
1788,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Pinto Beans,Sour Cream,Cheese
1788,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1788,1,Chips,,$2.15 ,,,,,
1789,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Sour Cream, Guacamole",$11.25 ,Tomatillo Green Chili Salsa,Fajita Vegetables,Rice,Sour Cream,Guacamole
1789,2,Canned Soft Drink,Coke,$2.50 ,Coke,,,,
1789,1,Carnitas Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream",$9.25 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,Sour Cream
1790,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1790,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Cheese, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Cheese,Guacamole,Lettuce,
1790,1,Chips and Fresh Tomato Salsa,,$2.95 ,,,,,
1791,1,Carnitas Bowl,"Fresh Tomato Salsa, Rice, Sour Cream, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Rice,Sour Cream,Guacamole,Lettuce
1791,1,Chips,,$2.15 ,,,,,
1792,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Cheese,Sour Cream,Guacamole
1792,1,Bottled Water,,$1.50 ,,,,,
1793,1,Steak Burrito,Brown Rice,$8.99 ,Brown Rice,,,,
1793,1,Chips,,$1.99 ,,,,,
1793,1,Barbacoa Bowl,Guacamole,$11.49 ,Guacamole,,,,
1794,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Cheese, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Rice,Fajita Vegetables,Cheese,Lettuce
1794,1,Chips and Guacamole,,$4.45 ,,,,,
1794,1,Canned Soft Drink,Diet Coke,$1.25 ,Diet Coke,,,,
1795,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream",$8.75 ,Fresh Tomato Salsa,Rice,Cheese,Sour Cream,
1795,1,Chips and Guacamole,,$4.45 ,,,,,
1795,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1796,1,Bottled Water,,$1.50 ,,,,,
1796,1,Steak Bowl,"Tomatillo Red Chili Salsa, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Tomatillo Red Chili Salsa,Rice,Black Beans,Pinto Beans,Cheese
1797,1,Veggie Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese",$8.75 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,
1797,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Lettuce",$8.75 ,Fresh Tomato Salsa,Lettuce,,,
1798,1,Chicken Burrito,"Roasted Chili Corn Salsa, Guacamole, Lettuce, Rice, Fajita Vegetables, Sour Cream",$11.25 ,Roasted Chili Corn Salsa,Guacamole,Lettuce,Rice,Fajita Vegetables
1798,1,6 Pack Soft Drink,Diet Coke,$6.49 ,Diet Coke,,,,
1798,1,Steak Crispy Tacos,"Tomatillo Green Chili Salsa, Cheese, Sour Cream, Guacamole",$11.75 ,Tomatillo Green Chili Salsa,Cheese,Sour Cream,Guacamole,
1799,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese",$8.75 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,
1799,1,Chips,,$2.15 ,,,,,
1799,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1800,1,6 Pack Soft Drink,Diet Coke,$6.49 ,Diet Coke,,,,
1800,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Sour Cream, Cheese, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Sour Cream,Cheese
1800,1,Chips and Guacamole,,$4.45 ,,,,,
1801,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Cheese,Lettuce
1801,1,Chips and Guacamole,,$4.45 ,,,,,
1802,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,Sour Cream
1802,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Tomatillo Red Chili Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
